ID,X,Y,datetime,population
C,696625.003703407,5506947.16118639,2016-12-23T18:00:44Z,1
C,698221.23221745,5507276.62314893,2016-12-23T20:00:21Z,1
C,698264.065700916,5507724.08654599,2016-12-23T22:00:44Z,1
C,698215.507384507,5507752.10066058,2016-12-24T00:00:21Z,1
C,698121.192145477,5507873.50531552,2016-12-24T02:00:44Z,1
C,698114.844296175,5507859.57302029,2016-12-24T04:00:21Z,1
C,698105.861448205,5507856.32625733,2016-12-24T06:00:44Z,1
C,698113.324039511,5507843.39061829,2016-12-24T08:00:20Z,1
C,698085.242657433,5507679.62725028,2016-12-24T10:00:44Z,1
C,698131.705396832,5507711.60596235,2016-12-24T12:00:26Z,1
C,698183.849943415,5507698.64588534,2016-12-24T14:00:25Z,1
C,698180.613166236,5507695.1321056,2016-12-24T16:00:24Z,1
C,698137.956115493,5507486.01469535,2016-12-24T18:00:31Z,1
C,698824.16488857,5507070.01272309,2016-12-24T20:00:50Z,1
C,700068.780452842,5506671.13133876,2016-12-24T22:00:21Z,1
C,700080.285079756,5506656.22364521,2016-12-25T00:00:26Z,1
C,700116.836331827,5506739.00310043,2016-12-25T02:00:42Z,1
C,700249.617356745,5506671.25330921,2016-12-25T04:00:38Z,1
C,700261.616595641,5506667.62131512,2016-12-25T06:00:54Z,1
C,700256.745326692,5506669.98180214,2016-12-25T08:00:12Z,1
C,700942.1645771,5506397.27952824,2016-12-25T10:01:14Z,1
C,700602.478711843,5505205.09857814,2016-12-25T12:00:21Z,1
C,700597.241639089,5505172.07132611,2016-12-25T14:00:43Z,1
C,700228.583735048,5505630.6197051,2016-12-25T16:00:21Z,1
C,699915.401956842,5506107.69314865,2016-12-25T18:00:44Z,1
C,699852.611230817,5506830.0906498,2016-12-25T20:00:27Z,1
C,699764.943613757,5507032.94188621,2016-12-25T22:00:56Z,1
C,699776.998883559,5507026.59276943,2016-12-26T00:00:14Z,1
C,699571.301855154,5507355.87829943,2016-12-26T02:00:48Z,1
C,699690.06194998,5507293.99101737,2016-12-26T04:00:28Z,1
C,699691.16360759,5507286.7137135,2016-12-26T06:00:50Z,1
C,699697.223349073,5507275.98189234,2016-12-26T08:00:15Z,1
C,699698.689017345,5507281.99234727,2016-12-26T10:00:50Z,1
C,699472.446650068,5507501.64059788,2016-12-26T12:00:15Z,1
C,698957.471096149,5508068.16992178,2016-12-26T14:00:47Z,1
C,698769.282114085,5508187.0287611,2016-12-26T16:00:15Z,1
C,698501.958402129,5508731.44448789,2016-12-26T18:00:54Z,1
C,698244.788914799,5508888.56689518,2016-12-26T20:00:15Z,1
C,697984.302604813,5508799.86787806,2016-12-26T22:00:54Z,1
C,698262.877334005,5509065.49776874,2016-12-27T00:00:20Z,1
C,698326.981690972,5509029.67437878,2016-12-27T02:00:44Z,1
C,698362.988505488,5509030.51082209,2016-12-27T04:00:20Z,1
C,698330.989303584,5509042.30873137,2016-12-27T06:00:43Z,1
C,698330.636684825,5509035.30133613,2016-12-27T08:00:20Z,1
C,698332.13073948,5509043.52951361,2016-12-27T10:00:44Z,1
C,697865.595745864,5508924.42002521,2016-12-27T12:00:21Z,1
C,697533.941200453,5508916.49250326,2016-12-27T14:00:43Z,1
C,697451.932525654,5508969.69688462,2016-12-27T16:00:21Z,1
C,697207.375330791,5508933.94753757,2016-12-27T18:00:48Z,1
C,696853.969413937,5509189.21289761,2016-12-27T20:00:50Z,1
C,697139.117602148,5509106.51199072,2016-12-27T22:00:36Z,1
C,697149.496862652,5509107.47811059,2016-12-28T00:00:44Z,1
C,697150.123077788,5509107.00135479,2016-12-28T02:00:48Z,1
C,696971.135256491,5509065.05332308,2016-12-28T04:00:24Z,1
C,696797.544475238,5509204.61788105,2016-12-28T06:00:26Z,1
C,696793.578005225,5509197.93672517,2016-12-28T08:00:24Z,1
C,696789.095975967,5509273.77311407,2016-12-28T10:00:50Z,1
C,696668.402536762,5509710.8237364,2016-12-28T12:00:15Z,1
C,697016.733330357,5509504.61064526,2016-12-28T14:00:50Z,1
C,696672.713126352,5509682.46020754,2016-12-28T16:00:15Z,1
C,697074.131407665,5509514.11458346,2016-12-28T18:00:50Z,1
C,696992.965524078,5509432.01751416,2016-12-28T20:00:33Z,1
C,696911.464288652,5509379.28398369,2016-12-28T22:00:54Z,1
C,696917.762383516,5509382.04669162,2016-12-29T00:00:26Z,1
C,696918.678420592,5509382.07521984,2016-12-29T02:00:44Z,1
C,696919.759182285,5509444.76711836,2016-12-29T04:00:44Z,1
C,696771.062720944,5509398.9923765,2016-12-29T06:00:42Z,1
C,696760.709057825,5509397.97094915,2016-12-29T08:00:11Z,1
C,696767.134141869,5509397.18251795,2016-12-29T10:00:44Z,1
C,696813.608587837,5509954.68692767,2016-12-29T12:00:21Z,1
C,698336.621157185,5509993.20658379,2016-12-29T14:00:44Z,1
C,698568.505117879,5509891.62202707,2016-12-29T16:00:33Z,1
C,698616.235877997,5509895.46603313,2016-12-29T18:00:56Z,1
C,698613.252777843,5509858.12741365,2016-12-29T20:00:15Z,1
C,698704.292682418,5509838.40864864,2016-12-29T22:00:44Z,1
C,698708.300290314,5509842.89849151,2016-12-30T00:00:42Z,1
C,698566.814396872,5509789.45457021,2016-12-30T02:00:54Z,1
C,698596.495020564,5509703.25419612,2016-12-30T04:00:54Z,1
C,698588.184640767,5509647.10634233,2016-12-30T06:00:13Z,1
C,698534.40315909,5509620.45721024,2016-12-30T08:00:50Z,1
C,698542.00752729,5509610.01876326,2016-12-30T10:00:24Z,1
C,697640.181015266,5510594.09804336,2016-12-30T12:00:53Z,1
C,698181.402750679,5510847.68635647,2016-12-30T14:00:54Z,1
C,698888.867728551,5511735.36038259,2016-12-30T16:00:16Z,1
C,698840.179707773,5510801.07176296,2016-12-30T18:00:42Z,1
C,698886.892746434,5510524.71879429,2016-12-30T20:00:53Z,1
C,698448.5605479,5509688.48794824,2016-12-30T22:00:54Z,1
C,698465.347088096,5509650.35606265,2016-12-31T00:00:53Z,1
C,698463.946797032,5509665.49476647,2016-12-31T02:00:16Z,1
C,698415.975932338,5509603.7122824,2016-12-31T04:00:44Z,1
C,698407.074627558,5509435.29869372,2016-12-31T06:00:16Z,1
C,698800.932693926,5509155.48590672,2016-12-31T08:00:44Z,1
C,698806.189037337,5509150.86648061,2016-12-31T10:00:33Z,1
C,699790.791339014,5509030.22141405,2016-12-31T12:00:56Z,1
C,700153.633777764,5508881.9009584,2016-12-31T14:00:42Z,1
C,700144.361549533,5508841.00730904,2016-12-31T16:00:36Z,1
C,700127.259626324,5508856.51953594,2016-12-31T18:00:43Z,1
C,700245.661549009,5508589.16661824,2016-12-31T20:00:22Z,1
C,700250.757261714,5508669.64068627,2016-12-31T22:00:48Z,1
D,700874.969074628,5490954.33652709,2016-11-01T00:00:47Z,1
D,700879.138990963,5490875.22739928,2016-11-01T02:00:53Z,1
D,700677.815045577,5490658.17271257,2016-11-01T04:00:47Z,1
D,700701.834514532,5490641.36168733,2016-11-01T06:00:47Z,1
D,700843.38303465,5490607.67472311,2016-11-01T08:00:49Z,1
D,700853.895091027,5490603.61778261,2016-11-01T10:00:32Z,1
D,701368.881581281,5490781.00683585,2016-11-01T12:00:48Z,1
D,701013.983672256,5491410.27229442,2016-11-01T14:00:48Z,1
D,700740.656882858,5491429.85563841,2016-11-01T16:00:25Z,1
D,700529.740005986,5491364.92541356,2016-11-01T18:00:55Z,1
D,700562.594448543,5491449.73834104,2016-11-01T20:01:48Z,1
D,700911.764044188,5491038.35349873,2016-11-01T22:00:30Z,1
D,700968.276130434,5490970.67887983,2016-11-02T00:00:49Z,1
D,701006.775699446,5490909.78173296,2016-11-02T02:00:38Z,1
D,701205.651352034,5490800.4771964,2016-11-02T04:00:53Z,1
D,701154.33068135,5490915.37856238,2016-11-02T06:00:41Z,1
D,701165.904245065,5490913.74370149,2016-11-02T08:00:42Z,1
D,701043.16094279,5490864.27061847,2016-11-02T10:00:25Z,1
D,700957.241141038,5490701.81066435,2016-11-02T12:00:47Z,1
D,700967.324612521,5490625.97665112,2016-11-02T14:00:49Z,1
D,700973.57155831,5490616.43734584,2016-11-02T16:00:24Z,1
D,701111.767938256,5490467.25760617,2016-11-02T18:00:54Z,1
D,701371.804322198,5490564.46654564,2016-11-02T20:00:47Z,1
D,701266.410901843,5490703.1991245,2016-11-02T22:00:31Z,1
D,701137.189259041,5490664.77587135,2016-11-03T00:00:54Z,1
D,700933.029334859,5490599.62632345,2016-11-03T02:00:54Z,1
D,700922.315083739,5490572.60243608,2016-11-03T04:00:50Z,1
D,700800.743165595,5490437.28106838,2016-11-03T06:00:44Z,1
D,700796.57966108,5490441.88296023,2016-11-03T08:00:48Z,1
D,700803.174787777,5490443.52096762,2016-11-03T10:00:19Z,1
D,700680.375313187,5490370.58113661,2016-11-03T12:00:44Z,1
D,700162.368308196,5491300.14744459,2016-11-03T14:01:07Z,1
D,699406.205663773,5491304.0589902,2016-11-03T16:01:02Z,1
D,699385.014440687,5491306.12602721,2016-11-03T18:00:49Z,1
D,699610.133615592,5491035.55043403,2016-11-03T20:00:41Z,1
D,699536.249720818,5490739.75647964,2016-11-03T22:00:40Z,1
D,699492.398948858,5490747.64540866,2016-11-04T00:00:48Z,1
D,699429.475406377,5490710.5671973,2016-11-04T02:00:42Z,1
D,699424.594113341,5490731.33077082,2016-11-04T04:00:54Z,1
D,699428.302995234,5490744.90999715,2016-11-04T06:00:42Z,1
D,699437.815989662,5490723.75306975,2016-11-04T08:00:48Z,1
D,699538.331417083,5490621.87678993,2016-11-04T10:00:24Z,1
D,699899.720216584,5491084.82861116,2016-11-04T14:00:48Z,1
D,700202.307014345,5491393.63641333,2016-11-04T16:00:25Z,1
D,700610.535833646,5491391.59782797,2016-11-04T18:00:48Z,1
D,700681.288207717,5491387.21287591,2016-11-04T20:00:23Z,1
D,700667.848245186,5491228.64387751,2016-11-04T22:00:48Z,1
D,700676.87545759,5491222.9468545,2016-11-05T00:00:25Z,1
D,700818.237809735,5490765.43894776,2016-11-05T02:00:48Z,1
D,700920.501228975,5490469.32366554,2016-11-05T04:00:30Z,1
D,700917.307985386,5490467.0765257,2016-11-05T06:00:53Z,1
D,700917.812023844,5490458.28524107,2016-11-05T08:00:54Z,1
D,700700.11786029,5490467.94839468,2016-11-05T10:00:49Z,1
D,700355.249290536,5490405.13320505,2016-11-05T12:00:28Z,1
D,700296.98053409,5490451.13670724,2016-11-05T14:00:49Z,1
D,700296.646234247,5490460.83932574,2016-11-05T16:00:31Z,1
D,700339.271532475,5490450.46530538,2016-11-05T18:00:55Z,1
D,700465.663948307,5490913.52824957,2016-11-05T20:00:47Z,1
D,700204.676189569,5491326.65273121,2016-11-05T22:00:37Z,1
D,700274.982311309,5491271.51383563,2016-11-06T00:00:48Z,1
D,700342.003029058,5491301.31095339,2016-11-06T02:00:43Z,1
D,700365.465856413,5491256.76467309,2016-11-06T04:00:45Z,1
D,700565.228410125,5491164.64234798,2016-11-06T06:00:50Z,1
D,700606.996289204,5491194.84410707,2016-11-06T08:00:49Z,1
D,700662.497378826,5491221.71085663,2016-11-06T10:00:37Z,1
D,700709.129113225,5491099.2340086,2016-11-06T12:00:53Z,1
D,700174.539614737,5491331.50857886,2016-11-06T14:00:41Z,1
D,700187.013376795,5491323.74043819,2016-11-06T16:00:48Z,1
D,700281.261706954,5491246.84649175,2016-11-06T18:00:25Z,1
D,700383.587323888,5491112.23940508,2016-11-06T20:00:43Z,1
D,700525.927813979,5490980.66658338,2016-11-06T22:00:30Z,1
D,700529.298059185,5490992.44481105,2016-11-07T00:00:53Z,1
D,700464.993606551,5490911.16793427,2016-11-07T02:00:37Z,1
D,700407.634304685,5490706.39600871,2016-11-07T04:01:18Z,1
D,700375.543500782,5490636.22244265,2016-11-07T06:00:43Z,1
D,700379.661639779,5490625.38056808,2016-11-07T08:00:25Z,1
D,700387.190983407,5490621.22185486,2016-11-07T10:00:42Z,1
D,700334.677773536,5490253.76305181,2016-11-07T12:00:46Z,1
D,700327.811466139,5490131.41243723,2016-11-07T14:00:53Z,1
D,700303.121577716,5490182.0665583,2016-11-07T16:00:54Z,1
D,700303.062323795,5490281.71424336,2016-11-07T18:00:54Z,1
D,700122.544725076,5490366.91405701,2016-11-07T20:00:25Z,1
D,699028.179341452,5490627.81242972,2016-11-07T22:00:54Z,1
D,699399.143392038,5490426.08965819,2016-11-08T00:00:41Z,1
D,699396.762416212,5490422.86513211,2016-11-08T02:00:48Z,1
D,699504.539907562,5490371.46740545,2016-11-08T04:00:48Z,1
D,699526.940198484,5490403.07662067,2016-11-08T06:00:41Z,1
D,699528.045530899,5490397.18594394,2016-11-08T08:00:42Z,1
D,699535.732856526,5490486.00944818,2016-11-08T10:00:36Z,1
D,699660.288729689,5490870.44834954,2016-11-08T12:00:53Z,1
D,700006.526518027,5491269.00592172,2016-11-08T14:00:48Z,1
D,700148.105990765,5491333.8571519,2016-11-08T16:00:38Z,1
D,700302.751976702,5491051.21622451,2016-11-08T18:00:54Z,1
D,700363.927617778,5490953.61517016,2016-11-08T20:00:46Z,1
D,700612.893224809,5490712.10988759,2016-11-08T22:00:37Z,1
D,700604.351556948,5490698.03286601,2016-11-09T00:00:54Z,1
D,700585.54735692,5490444.60436227,2016-11-09T02:00:52Z,1
D,700515.953309676,5490292.15110456,2016-11-09T04:00:53Z,1
D,700526.44018618,5490297.93297426,2016-11-09T06:00:47Z,1
D,700420.470205379,5490239.56001225,2016-11-09T08:00:48Z,1
D,700385.916242282,5490213.56177917,2016-11-09T10:00:23Z,1
D,700227.879031962,5490292.56423913,2016-11-09T12:00:54Z,1
D,700164.821412267,5490281.43518988,2016-11-09T14:00:41Z,1
D,700078.635547926,5490266.30436318,2016-11-09T16:00:42Z,1
D,699086.515144288,5490725.29645967,2016-11-09T18:00:48Z,1
D,699138.481137574,5490735.14995033,2016-11-09T20:00:27Z,1
D,699486.554789738,5490730.42930798,2016-11-09T22:00:43Z,1
D,699483.12285059,5490733.66040583,2016-11-10T00:00:47Z,1
D,699569.040850934,5490694.2461449,2016-11-10T02:00:54Z,1
D,699759.640885218,5490702.43885952,2016-11-10T04:00:54Z,1
D,699743.592938972,5490709.09990199,2016-11-10T06:00:47Z,1
D,699834.426944979,5490733.10912876,2016-11-10T08:00:48Z,1
D,699830.378797662,5490744.62677668,2016-11-10T10:00:41Z,1
D,699972.54768488,5491298.82745771,2016-11-10T12:00:54Z,1
D,700353.288152463,5491158.7719778,2016-11-10T14:00:43Z,1
D,700646.57520474,5490925.21716311,2016-11-10T16:00:47Z,1
D,700651.864956102,5490874.94572495,2016-11-10T18:00:48Z,1
D,700671.498792063,5490738.74047427,2016-11-10T20:00:37Z,1
D,700673.748528963,5490655.3555581,2016-11-10T22:00:53Z,1
D,700585.097248502,5490546.0085799,2016-11-11T00:00:41Z,1
D,700603.666090825,5490413.79223852,2016-11-11T02:00:41Z,1
D,700544.782143958,5490315.93774498,2016-11-11T04:00:31Z,1
D,700570.238315164,5490280.44443258,2016-11-11T06:00:49Z,1
D,700556.316056073,5490277.88943557,2016-11-11T08:00:24Z,1
D,700356.977505152,5490306.22715024,2016-11-11T10:00:50Z,1
D,700223.994361104,5490211.40795079,2016-11-11T12:00:48Z,1
D,700135.185649716,5490192.99932339,2016-11-11T14:00:24Z,1
D,700110.151358805,5490209.07846633,2016-11-11T16:00:47Z,1
D,700125.612741546,5490307.13664737,2016-11-11T18:00:54Z,1
D,700196.814891643,5490325.67502362,2016-11-11T20:00:48Z,1
D,700324.337679357,5490227.95876984,2016-11-11T22:00:40Z,1
D,700342.648806649,5490244.6596591,2016-11-12T00:00:48Z,1
D,700345.419449372,5490184.50626032,2016-11-12T02:00:41Z,1
D,700148.650541732,5490186.13370026,2016-11-12T04:00:53Z,1
D,700117.657859207,5490220.37364133,2016-11-12T06:00:41Z,1
D,700126.267959086,5490216.4990872,2016-11-12T08:00:42Z,1
D,700083.580390706,5490284.60420398,2016-11-12T10:00:43Z,1
D,699902.450312786,5491305.09398433,2016-11-12T12:01:11Z,1
D,699988.653176331,5491294.04770965,2016-11-12T14:00:49Z,1
D,700228.921473642,5491093.27453011,2016-11-12T16:00:54Z,1
D,700270.139818066,5491039.70398747,2016-11-12T18:02:17Z,1
D,700636.525561226,5490736.37939322,2016-11-12T20:00:42Z,1
D,700470.157492511,5490623.82748309,2016-11-12T22:00:43Z,1
D,700422.720575924,5490636.54499325,2016-11-13T00:00:48Z,1
D,700448.203652106,5490452.66717282,2016-11-13T02:00:25Z,1
D,700308.456613039,5490270.35073126,2016-11-13T04:00:54Z,1
D,700310.937472495,5490265.82860617,2016-11-13T06:00:47Z,1
D,700365.435802812,5490166.38564827,2016-11-13T08:00:31Z,1
D,700348.633917198,5490160.12781895,2016-11-13T10:00:54Z,1
D,700256.688082734,5490388.93556004,2016-11-13T12:00:48Z,1
D,700165.917153823,5491328.05135707,2016-11-13T14:00:51Z,1
D,699553.934816494,5491219.00602391,2016-11-13T16:00:54Z,1
D,699300.63602378,5491234.01388702,2016-11-13T18:00:52Z,1
D,699640.522806741,5491264.18272931,2016-11-13T20:00:41Z,1
D,700235.941993068,5490340.86962254,2016-11-13T22:00:25Z,1
D,700257.52752318,5490360.57816444,2016-11-14T00:00:48Z,1
D,700248.500754667,5490348.22536669,2016-11-14T02:00:31Z,1
D,700267.085392656,5490342.60022962,2016-11-14T04:00:54Z,1
D,700284.222952996,5490422.42768969,2016-11-14T06:00:51Z,1
D,700273.612612567,5490396.34970494,2016-11-14T08:00:41Z,1
D,700269.60936987,5490404.01657034,2016-11-14T10:00:49Z,1
D,700302.298498172,5490442.23613936,2016-11-14T12:00:30Z,1
D,700063.952114846,5491321.85085077,2016-11-14T14:00:47Z,1
D,699638.037243664,5491268.39708641,2016-11-14T16:00:55Z,1
D,699608.90410981,5491102.10368132,2016-11-14T18:00:43Z,1
D,699394.741197017,5490920.89106691,2016-11-14T20:01:19Z,1
D,699340.612326004,5490901.93950092,2016-11-14T22:01:12Z,1
D,699340.7446386,5490903.44599083,2016-11-15T00:00:46Z,1
D,699458.775322178,5490753.03604561,2016-11-15T02:00:47Z,1
D,699498.900495462,5490679.08749538,2016-11-15T04:00:48Z,1
D,699610.903175566,5490620.3992736,2016-11-15T06:00:25Z,1
D,699698.986016031,5490593.57765227,2016-11-15T08:00:42Z,1
D,699657.584395809,5490596.91997524,2016-11-15T10:00:54Z,1
D,699789.603631244,5490617.47471278,2016-11-15T12:00:54Z,1
D,699931.820989752,5490606.88311081,2016-11-15T14:00:41Z,1
D,699966.019082209,5490718.75602816,2016-11-15T16:00:48Z,1
D,700442.397087152,5491455.68343202,2016-11-15T18:00:31Z,1
D,700775.486930724,5491342.07082296,2016-11-15T20:00:55Z,1
D,700839.439303316,5491367.24375056,2016-11-15T22:00:48Z,1
D,700782.622646531,5491298.47634975,2016-11-16T00:00:31Z,1
D,700792.878393149,5491293.712627,2016-11-16T02:00:54Z,1
D,700900.48303388,5491079.58522396,2016-11-16T04:01:12Z,1
D,700961.943042934,5491090.16427977,2016-11-16T06:00:42Z,1
D,700961.196551844,5491082.02210178,2016-11-16T08:00:25Z,1
D,701045.485868277,5490979.3416091,2016-11-16T10:00:47Z,1
D,701500.548833732,5491212.40767729,2016-11-16T12:00:54Z,1
D,701555.233953231,5491140.16395218,2016-11-16T14:00:55Z,1
D,701314.997990962,5491079.30877836,2016-11-16T16:00:54Z,1
D,701254.2053811,5491102.07548343,2016-11-16T18:00:45Z,1
D,701236.729825966,5491075.94485275,2016-11-16T20:00:44Z,1
D,701194.381852733,5491137.27022349,2016-11-16T22:00:42Z,1
D,701192.219751502,5491163.90866076,2016-11-17T00:00:49Z,1
D,701257.425007154,5491243.87318424,2016-11-17T02:00:42Z,1
D,701564.348268169,5491108.62757516,2016-11-17T04:01:18Z,1
D,701353.890158396,5491179.99635001,2016-11-17T06:00:42Z,1
D,701254.762279615,5491162.95886493,2016-11-17T08:00:43Z,1
D,701294.781560839,5491155.20634471,2016-11-17T10:00:48Z,1
D,701113.236750094,5491175.86078198,2016-11-17T12:00:30Z,1
D,701193.206336678,5491189.6444498,2016-11-17T14:00:54Z,1
D,701199.569564249,5491110.70203997,2016-11-17T16:00:47Z,1
D,700823.336291725,5491015.93959104,2016-11-17T18:00:32Z,1
D,700862.892392893,5490853.22733233,2016-11-17T20:00:42Z,1
D,701052.005657375,5490780.36498523,2016-11-17T22:00:48Z,1
D,701054.251130016,5490781.89621536,2016-11-18T00:00:23Z,1
D,701114.110618345,5490450.62988256,2016-11-18T02:00:54Z,1
D,700802.48631402,5490543.73347152,2016-11-18T04:00:47Z,1
D,700809.562493259,5490537.49406849,2016-11-18T06:00:41Z,1
D,700645.469492912,5490501.33872719,2016-11-18T08:00:42Z,1
D,700644.136067311,5490498.02128634,2016-11-18T10:00:45Z,1
D,700218.396421044,5491306.50196445,2016-11-18T12:00:47Z,1
D,699602.866544884,5491269.10269507,2016-11-18T14:00:44Z,1
D,699394.718267073,5491307.65042176,2016-11-18T16:00:47Z,1
D,699951.160579614,5491124.86172823,2016-11-18T18:00:38Z,1
D,700337.809650227,5491307.69081292,2016-11-18T20:00:54Z,1
D,700817.527419295,5491322.43364985,2016-11-18T22:00:43Z,1
D,700786.312559726,5491302.72390679,2016-11-19T00:00:48Z,1
D,700946.102214889,5491213.97872651,2016-11-19T02:00:25Z,1
D,701170.068523998,5491216.19974568,2016-11-19T04:00:54Z,1
D,701195.916002552,5491224.49899402,2016-11-19T06:00:42Z,1
D,701274.595731419,5491280.87372008,2016-11-19T08:00:42Z,1
D,701329.792821045,5491257.49482357,2016-11-19T10:00:47Z,1
D,701083.184124258,5491274.69578334,2016-11-19T12:00:48Z,1
D,700880.34988095,5491142.27779897,2016-11-19T14:00:24Z,1
D,700893.195940386,5491161.7001841,2016-11-19T16:00:48Z,1
D,700781.666152065,5491372.26226124,2016-11-19T18:00:37Z,1
D,700846.799580943,5491336.5089894,2016-11-19T20:00:43Z,1
D,701225.372070519,5491480.13280094,2016-11-19T22:00:48Z,1
D,701240.75976227,5491456.34836194,2016-11-20T00:00:42Z,1
D,701173.329535124,5491482.23623496,2016-11-20T02:00:41Z,1
D,701184.817623536,5491464.34474895,2016-11-20T04:00:37Z,1
D,701148.602006745,5491466.53754786,2016-11-20T06:01:19Z,1
D,701120.679989196,5491449.21793172,2016-11-20T08:00:25Z,1
D,701149.801761784,5491447.06199576,2016-11-20T10:00:42Z,1
D,701519.483911046,5491226.65649817,2016-11-20T12:00:41Z,1
D,701324.433844489,5491048.4827615,2016-11-20T14:00:41Z,1
D,701187.166011427,5490954.83702068,2016-11-20T16:00:49Z,1
D,701177.49135812,5490963.68410146,2016-11-20T18:00:27Z,1
D,701256.878222729,5490727.53207173,2016-11-20T20:00:54Z,1
D,701140.859694666,5490575.37021395,2016-11-20T22:01:11Z,1
D,701141.903155535,5490584.98477614,2016-11-21T00:00:47Z,1
D,701152.813936458,5490588.27576468,2016-11-21T02:00:41Z,1
D,701188.128474112,5490840.12053258,2016-11-21T04:00:47Z,1
D,701196.212673247,5490846.22147383,2016-11-21T06:00:48Z,1
D,701187.993855129,5490727.84892354,2016-11-21T08:00:42Z,1
D,701011.642081783,5490627.31404323,2016-11-21T10:00:35Z,1
D,700847.782845071,5490742.41172341,2016-11-21T12:00:49Z,1
D,700816.703547441,5490852.23157467,2016-11-21T14:00:41Z,1
D,700828.169745895,5490860.27612168,2016-11-21T16:00:47Z,1
D,700679.487058099,5491476.81681343,2016-11-21T18:00:39Z,1
D,701543.982136717,5491145.16073261,2016-11-21T20:00:48Z,1
D,701004.869267433,5490499.20701032,2016-11-21T22:00:48Z,1
D,700917.194587234,5490469.25735137,2016-11-22T00:00:24Z,1
D,700838.786945375,5490437.46509174,2016-11-22T02:00:49Z,1
D,700434.380453123,5490278.89201762,2016-11-22T04:00:37Z,1
D,700476.686053801,5490195.55500404,2016-11-22T06:00:54Z,1
D,700453.729393039,5490199.53599337,2016-11-22T08:00:42Z,1
D,700451.245974269,5490180.49588613,2016-11-22T10:00:48Z,1
D,700200.556453351,5490356.45741475,2016-11-22T12:00:37Z,1
D,700092.464735085,5490304.44253091,2016-11-22T14:00:42Z,1
D,700100.755297193,5490262.58106047,2016-11-22T16:00:48Z,1
D,699812.136796917,5490301.076464,2016-11-22T18:00:31Z,1
D,699746.297494041,5490274.36102889,2016-11-22T20:00:48Z,1
D,699569.636326954,5490259.18291448,2016-11-22T22:00:25Z,1
D,699532.808214716,5490321.1661074,2016-11-23T00:00:43Z,1
D,699536.28833876,5490345.35079974,2016-11-23T02:00:39Z,1
D,699645.048595736,5490520.16150823,2016-11-23T04:00:54Z,1
D,699716.204238489,5490498.43071688,2016-11-23T06:00:54Z,1
D,699696.805968225,5490507.75456007,2016-11-23T08:00:48Z,1
D,699666.017629395,5490573.52597587,2016-11-23T10:00:23Z,1
D,699650.445633244,5490872.90967143,2016-11-23T12:01:12Z,1
D,699476.492598942,5491064.83683765,2016-11-23T14:00:36Z,1
D,700312.614292034,5491230.2541634,2016-11-23T16:00:49Z,1
D,700356.946833586,5491297.98507326,2016-11-23T18:00:42Z,1
D,700834.96712103,5491330.11749765,2016-11-23T20:00:47Z,1
D,700771.362594136,5491290.72618457,2016-11-23T22:00:48Z,1
D,700768.892484025,5491294.30381049,2016-11-24T00:00:48Z,1
D,700732.999994733,5491420.9509645,2016-11-24T02:00:31Z,1
D,700692.840578814,5491318.21659658,2016-11-24T04:00:49Z,1
D,700677.947989839,5491317.23840275,2016-11-24T06:00:36Z,1
D,700750.507335059,5491253.24496476,2016-11-24T08:00:42Z,1
D,700827.744012393,5491163.07318253,2016-11-24T10:00:47Z,1
D,700904.002441708,5491228.37327231,2016-11-24T12:00:54Z,1
D,700811.704469762,5491365.3393013,2016-11-24T14:00:47Z,1
D,700890.982242743,5491383.44517731,2016-11-24T16:00:54Z,1
D,700845.124884472,5491387.74734281,2016-11-24T18:00:41Z,1
D,700523.485891334,5491378.09643012,2016-11-24T20:00:47Z,1
D,700231.931357429,5490975.43515639,2016-11-24T22:00:48Z,1
D,700177.937673033,5490998.3602552,2016-11-25T00:00:47Z,1
D,700149.949057431,5491001.87861335,2016-11-25T02:00:54Z,1
D,699961.403461119,5490728.95477937,2016-11-25T04:00:48Z,1
D,699962.470303067,5490720.10482855,2016-11-25T06:00:41Z,1
D,699931.621846553,5490725.33197754,2016-11-25T08:00:24Z,1
D,699926.200803168,5490716.22204927,2016-11-25T10:00:43Z,1
D,699507.245310235,5490892.3340862,2016-11-25T12:02:54Z,1
D,699438.506117527,5491099.51081709,2016-11-25T14:00:54Z,1
D,699613.717935412,5491139.59420369,2016-11-25T16:00:48Z,1
D,699538.777381392,5491286.23835369,2016-11-25T18:00:41Z,1
D,699497.451391561,5491230.83465611,2016-11-25T20:00:41Z,1
D,699477.402995919,5490628.58885885,2016-11-25T22:00:53Z,1
D,699591.123679202,5490649.88309736,2016-11-26T00:00:47Z,1
D,699644.808240452,5490490.96074236,2016-11-26T02:00:43Z,1
D,699681.412607852,5490485.80433406,2016-11-26T04:00:54Z,1
D,699664.666949015,5490484.92877356,2016-11-26T06:00:42Z,1
D,699657.916938741,5490483.68944022,2016-11-26T08:00:42Z,1
D,699639.816111614,5490470.80473201,2016-11-26T10:00:47Z,1
D,699785.722268266,5490460.49920169,2016-11-26T12:00:47Z,1
D,699834.435268476,5490398.76629839,2016-11-26T14:01:09Z,1
D,699820.871726545,5490406.83288198,2016-11-26T16:00:43Z,1
D,699917.956343134,5490537.56610598,2016-11-26T18:00:47Z,1
D,699919.514226809,5490598.6390785,2016-11-26T20:00:42Z,1
D,699886.021080379,5490685.53610718,2016-11-26T22:00:37Z,1
D,699884.074089135,5490712.27583381,2016-11-27T00:00:53Z,1
